date,Corruption,Don't Know/Can't Say,Electricity Road Water,Epidemics such as Corona etc.,Familiy Income Poverty,Other Issues,Rising Prices,Terror Attacks,Unemployment
2026-01-01,4.66,10.42,3.96,0.01,6.16,32.89,14.08,1.99,25.83
2026-01-02,4.82,10.42,3.99,0.01,6.07,32.72,13.99,1.93,26.05
2026-01-03,4.8,10.56,4.0,0.01,6.05,32.6,14.04,1.95,25.99
2026-01-04,4.79,10.48,4.03,0.01,6.05,32.61,14.02,1.95,26.06
2026-01-05,4.78,10.44,4.02,0.01,6.09,32.54,14.02,1.96,26.14
2026-01-06,4.8,10.46,4.02,0.01,6.05,32.61,14.01,2.01,26.03
2026-01-07,4.85,10.5,4.01,0.01,6.08,32.54,13.99,1.92,26.1
2026-01-08,4.77,10.49,4.05,0.01,6.03,32.48,14.11,1.98,26.08
2026-01-09,4.82,10.55,4.08,0.01,5.96,32.58,14.07,1.91,26.02
2026-01-10,4.86,10.42,4.09,0.01,6.02,32.5,14.13,1.86,26.11
2026-01-11,4.79,10.45,4.11,0.01,6.07,32.74,14.01,1.93,25.89
2026-01-12,4.76,10.57,4.2,0.01,6.03,32.6,13.97,1.91,25.95
2026-01-13,4.64,10.49,4.22,0.01,6.13,32.72,14.06,1.88,25.85
2026-01-14,4.63,10.75,4.12,0.01,6.19,32.53,14.03,1.88,25.86
2026-01-15,4.6,10.79,4.09,0.01,6.21,32.66,13.96,1.9,25.78
2026-01-16,4.65,10.7,4.12,0.02,6.2,32.61,13.93,1.9,25.87
2026-01-17,4.71,10.7,4.15,0.02,6.18,32.75,13.87,1.89,25.73
2026-01-18,4.71,10.8,4.15,0.02,6.14,32.64,13.96,1.96,25.62
2026-01-19,4.56,10.66,4.18,0.02,6.15,32.69,14.04,1.96,25.74
2026-01-20,4.56,10.6,4.23,0.02,6.14,32.78,13.93,1.98,25.76
2026-01-21,4.57,10.7,4.25,0.02,6.02,32.86,13.97,1.9,25.71
2026-01-22,4.56,10.6,4.19,0.02,6.01,32.83,13.87,1.96,25.96
2026-01-23,4.52,10.63,4.17,0.02,6.14,32.95,14.02,1.78,25.77
2026-01-24,4.63,10.76,4.12,0.04,5.99,32.62,14.2,1.76,25.88
2026-01-25,4.61,10.72,4.1,0.04,6.0,32.7,14.19,1.75,25.89
2026-01-26,4.59,10.69,4.1,0.04,6.01,32.78,14.2,1.76,25.83
2026-01-27,4.59,10.78,4.38,0.04,6.18,32.01,14.01,1.78,26.23
2026-01-28,4.46,10.72,4.44,0.04,6.46,31.68,13.62,1.82,26.76
2026-01-29,4.58,10.36,4.29,0.03,6.32,31.05,13.71,1.69,27.97
2026-01-30,4.56,9.82,4.15,0.03,6.52,31.23,14.54,1.56,27.59
2026-01-31,4.71,9.85,4.07,0.03,5.74,33.26,14.58,1.43,26.33
2026-02-01,4.7,9.81,4.12,0.03,5.72,33.34,14.57,1.41,26.3
2026-02-02,4.76,9.54,4.0,0.01,5.8,32.74,16.06,1.43,25.66
2026-02-03,4.87,9.96,3.68,0.01,5.59,32.81,16.2,1.35,25.53
2026-02-04,4.98,9.77,3.97,0.01,5.55,32.8,15.99,1.35,25.58
2026-02-05,5.13,9.65,3.97,0.02,5.51,31.85,16.81,1.32,25.74
2026-02-06,4.89,10.17,3.81,0.02,5.18,31.5,16.66,1.29,26.48
2026-02-07,5.29,10.37,4.0,0.02,5.61,31.53,16.3,1.11,25.77
2026-02-08,5.3,10.39,4.0,0.02,5.62,31.49,16.36,1.11,25.71
2026-02-09,5.33,9.93,3.82,0.02,5.86,30.72,16.09,1.13,27.1
2026-02-10,5.43,9.81,4.12,0.19,5.94,30.07,17.1,0.97,26.37
2026-02-11,5.22,9.59,4.09,0.19,6.22,29.52,16.25,0.88,28.04
2026-02-12,5.1,8.92,3.91,0.2,6.13,31.9,16.21,0.87,26.76
2026-02-13,4.88,9.95,4.19,0.19,6.06,33.19,14.8,0.94,25.8
2026-02-14,5.28,9.68,3.8,0.21,6.41,32.47,14.62,0.94,26.59
2026-02-15,5.25,9.67,3.87,0.21,6.45,32.54,14.59,0.94,26.48
2026-02-16,5.23,9.87,3.82,0.19,6.25,32.68,15.78,0.83,25.35
2026-02-17,4.84,9.88,4.07,0.18,6.32,32.28,16.17,0.78,25.48
2026-02-18,4.97,9.94,3.93,0.12,5.77,32.6,15.74,0.74,26.19
2026-02-19,4.79,9.97,3.96,0.07,5.58,33.26,15.05,0.95,26.37
2026-02-20,4.87,9.5,3.93,0.07,5.35,33.01,15.27,0.91,27.09
2026-02-21,4.61,9.86,3.68,0.02,5.32,32.82,15.37,0.94,27.38
2026-02-22,4.57,9.9,3.69,0.02,5.32,32.77,15.35,0.95,27.43
2026-02-23,4.87,9.9,3.61,0.03,5.36,33.19,15.61,0.91,26.52
2026-02-24,5.52,9.81,3.46,0.03,5.33,34.15,15.46,0.73,25.51
2026-02-25,5.07,9.74,3.52,0.01,5.54,33.73,14.84,0.83,26.72
2026-02-26,4.93,9.71,3.19,0.0,5.9,32.75,15.92,0.87,26.73
2026-02-27,4.63,9.74,3.52,0.0,6.21,32.13,15.65,0.82,27.3
2026-02-28,4.39,9.57,3.78,0.0,5.9,31.66,16.05,0.66,27.99
2026-03-01,4.36,9.56,3.77,0.0,5.89,31.62,16.07,0.66,28.07
2026-03-02,4.92,9.6,3.44,0.0,6.02,31.73,15.06,0.57,28.66
2026-03-03,4.74,9.55,3.51,0.0,5.72,32.02,15.4,0.53,28.53
2026-03-04,4.75,9.54,3.54,0.0,5.75,31.99,15.27,0.52,28.64
2026-03-05,4.76,9.62,3.52,0.0,5.74,32.02,15.32,0.52,28.5
2026-03-06,5.03,10.53,3.44,0.0,5.26,31.71,15.91,0.74,27.38
2026-03-07,4.65,10.22,3.7,0.0,4.66,32.02,16.99,0.92,26.84
2026-03-08,4.66,10.2,3.66,0.0,4.65,32.07,16.95,0.92,26.89
2026-03-09,4.6,10.79,3.79,0.0,4.9,31.25,17.6,1.19,25.88
2026-03-10,4.68,11.57,3.59,0.02,5.06,29.97,17.92,1.51,25.68
2026-03-11,4.91,11.18,4.0,0.02,5.18,30.13,18.34,1.29,24.95
2026-03-12,4.52,12.4,3.98,0.02,5.03,29.23,18.79,1.54,24.49
2026-03-13,4.58,11.22,3.83,0.02,5.56,29.16,19.74,1.68,24.21
2026-03-14,4.95,10.69,3.5,0.02,5.68,30.89,19.75,0.88,23.64
2026-03-15,4.97,10.67,3.52,0.02,5.62,30.93,19.81,0.87,23.59
2026-03-16,5.5,10.34,3.52,0.02,5.7,30.85,19.76,0.85,23.46
2026-03-17,5.25,10.93,3.63,0.02,5.43,29.53,20.76,0.75,23.7
2026-03-18,5.71,11.35,3.54,0.02,5.48,28.86,20.45,0.76,23.83
2026-03-19,5.83,11.33,3.57,0.02,5.57,28.92,20.23,0.74,23.79
2026-03-20,5.63,11.41,3.5,0.03,5.42,29.28,20.1,0.95,23.68
2026-03-21,5.63,11.52,3.53,0.02,5.42,29.22,20.04,0.93,23.69
2026-03-22,5.64,11.43,3.54,0.02,5.44,29.29,20.09,0.94,23.61
2026-03-23,5.55,11.32,3.74,0.0,5.6,29.54,20.16,1.02,23.07
2026-03-24,5.42,11.45,3.89,0.0,5.43,30.45,19.81,1.04,22.51
2026-03-25,5.2,10.74,3.76,0.0,5.47,31.11,19.56,0.98,23.18
2026-03-26,5.15,10.74,3.75,0.0,5.46,31.28,19.5,0.97,23.15
2026-03-27,5.18,11.13,3.81,0.0,5.17,31.35,19.11,0.88,23.37
2026-03-28,5.06,11.06,4.09,0.0,4.78,31.48,19.15,0.77,23.61
2026-03-29,5.1,11.02,4.07,0.0,4.78,31.55,19.12,0.77,23.59
2026-03-30,4.94,10.58,4.01,0.0,4.59,31.07,19.59,0.83,24.39
2026-03-31,4.6,10.33,3.83,0.0,4.85,32.67,19.09,0.84,23.79
2026-04-01,4.79,9.45,3.75,0.0,4.63,33.8,19.51,0.86,23.21
2026-04-02,4.56,9.53,3.58,0.01,4.81,35.76,19.27,0.9,21.58
2026-04-03,4.88,9.59,4.14,0.04,5.18,35.21,19.8,0.8,20.36
2026-04-04,4.86,10.82,4.45,0.04,5.11,33.04,20.08,1.03,20.57
2026-04-05,4.89,10.78,4.45,0.04,5.08,32.99,20.18,1.03,20.56
2026-04-06,4.97,10.48,4.4,0.04,4.7,33.45,20.05,0.94,20.97
2026-04-07,5.14,10.49,4.53,0.04,4.59,33.81,19.23,0.97,21.2
2026-04-08,4.69,10.25,4.17,0.03,4.81,34.01,18.84,0.95,22.25
2026-04-09,4.18,9.95,4.57,0.03,4.75,34.44,18.22,0.85,23.01
2026-04-10,4.06,8.49,4.04,0.03,4.7,35.8,19.14,0.71,23.03
2026-04-11,4.6,8.74,3.93,0.02,4.87,36.15,18.06,0.67,22.96
2026-04-12,4.59,8.71,3.92,0.02,4.89,36.01,18.09,0.69,23.08
2026-04-13,4.45,8.95,3.73,0.02,4.79,35.35,18.46,0.73,23.52
2026-04-14,4.35,8.81,3.25,0.02,4.71,34.78,20.04,0.7,23.34
2026-04-15,4.47,8.87,3.24,0.02,4.87,34.86,19.58,0.73,23.36
2026-04-16,4.44,8.79,3.37,0.02,4.68,34.87,19.34,0.72,23.77
2026-04-17,4.41,8.61,3.37,0.02,4.68,35.18,19.36,0.73,23.64
2026-04-18,4.44,8.7,3.5,0.02,4.67,34.66,19.52,0.73,23.76
2026-04-19,4.42,8.69,3.5,0.02,4.69,34.68,19.6,0.72,23.68
2026-04-20,4.45,8.47,3.56,0.02,4.53,35.13,19.04,0.68,24.12
2026-04-21,5.46,8.28,3.83,0.02,4.98,33.36,19.48,0.79,23.8
2026-04-22,5.05,8.79,3.69,0.02,4.9,33.53,19.87,0.81,23.34
2026-04-23,5.0,8.85,3.8,0.02,5.46,32.86,19.63,0.91,23.47
2026-04-24,4.26,8.6,3.43,0.0,5.33,33.02,19.42,0.88,25.06
2026-04-25,3.5,8.98,3.69,0.0,4.66,33.57,18.76,0.87,25.97
2026-04-26,3.52,8.92,3.68,0.0,4.61,33.62,18.95,0.87,25.83
2026-04-27,3.89,9.51,3.81,0.0,4.61,33.41,18.35,0.97,25.45
2026-04-28,3.81,9.56,3.66,0.01,4.79,32.42,18.4,0.97,26.38
2026-04-29,3.82,10.22,3.6,0.02,4.82,32.73,18.71,1.0,25.08
2026-04-30,4.67,10.14,3.73,0.02,4.7,32.3,17.96,0.97,25.51
2026-05-01,3.79,11.89,3.45,0.02,4.84,32.7,18.0,0.99,24.32
2026-05-02,3.65,10.85,3.64,0.02,4.64,34.05,18.21,0.89,24.05
2026-05-03,3.64,10.82,3.62,0.02,4.64,34.08,18.13,0.89,24.16
2026-05-04,3.75,10.36,3.68,0.02,4.71,34.51,18.13,1.2,23.64
2026-05-05,3.6,9.89,4.19,0.02,4.85,34.67,17.63,1.18,23.97
2026-05-06,3.36,9.43,4.25,0.02,4.77,36.0,17.9,1.09,23.18
2026-05-07,3.49,9.61,4.39,0.02,4.89,35.11,18.85,1.05,22.59
2026-05-08,3.77,9.77,4.41,0.01,4.82,34.8,19.0,0.98,22.44
2026-05-09,4.18,9.83,4.72,0.02,4.55,35.01,18.75,0.69,22.25
2026-05-10,4.21,9.81,4.7,0.02,4.56,35.1,18.73,0.68,22.19
2026-05-11,4.32,9.95,4.72,0.02,4.7,34.49,18.98,0.63,22.19
2026-05-12,4.46,10.01,4.7,0.02,4.68,34.29,18.85,0.65,22.34
2026-05-13,4.57,9.96,5.08,0.02,4.67,34.52,18.84,0.67,21.67
2026-05-14,4.25,10.26,4.9,0.02,5.39,34.32,18.92,0.63,21.31
2026-05-15,4.24,10.34,4.9,0.02,5.2,34.53,19.2,0.62,20.95
2026-05-16,4.31,10.22,4.96,0.02,5.12,34.98,19.31,0.56,20.52
2026-05-17,4.31,10.26,4.95,0.02,5.12,34.84,19.28,0.56,20.66
2026-05-18,4.26,10.28,4.91,0.02,5.05,35.29,19.44,0.56,20.19
2026-05-19,4.29,10.02,4.78,0.02,4.83,35.67,19.87,0.59,19.93
2026-05-20,4.27,10.19,4.8,0.02,4.85,35.57,19.39,0.56,20.35
2026-05-21,4.2,9.77,4.74,0.02,4.91,35.19,19.22,0.56,21.39
2026-05-22,4.02,9.6,4.87,0.01,4.92,35.16,18.89,0.56,21.97
2026-05-23,3.95,9.44,4.72,0.01,5.2,35.08,18.6,0.54,22.46
2026-05-24,3.92,9.55,4.73,0.01,5.17,34.92,18.66,0.54,22.5
2026-05-25,4.03,9.38,4.81,0.01,5.18,34.72,18.75,0.53,22.59
2026-05-26,4.05,9.3,4.67,0.01,5.09,34.81,18.81,0.54,22.72
2026-05-27,3.98,9.47,4.5,0.02,4.99,34.89,18.99,0.57,22.59
2026-05-28,3.99,9.46,4.51,0.02,5.01,34.81,19.03,0.57,22.6
2026-05-29,4.01,9.39,4.72,0.02,5.15,34.75,18.93,0.61,22.42
2026-05-30,4.09,9.38,4.48,0.02,4.95,34.92,19.23,0.61,22.32
2026-05-31,4.15,9.32,4.45,0.02,4.97,34.98,19.06,0.61,22.44
2026-06-01,4.02,9.08,4.13,0.02,4.78,35.15,19.35,0.76,22.71
2026-06-02,4.12,8.62,4.13,0.02,5.1,34.5,19.36,0.81,23.34
2026-06-03,4.36,8.31,4.23,0.02,5.13,34.23,20.37,0.82,22.53
2026-06-04,4.35,8.46,4.31,0.02,5.19,33.27,20.41,0.83,23.16
2026-06-05,4.27,8.52,4.43,0.01,5.12,32.57,20.89,0.85,23.34
2026-06-06,4.42,8.46,4.34,0.04,4.73,31.38,21.59,0.89,24.15
2026-06-07,4.42,8.48,4.34,0.04,4.8,31.33,21.61,0.88,24.1
2026-06-08,4.33,8.56,4.52,0.04,4.43,31.25,21.32,0.83,24.72
2026-06-09,4.24,8.96,4.01,0.04,3.93,29.15,22.44,0.85,26.38
2026-06-10,4.14,8.75,4.13,0.04,3.94,29.26,22.33,0.82,26.59
2026-06-11,4.3,9.0,3.97,0.04,4.03,29.29,22.11,0.8,26.46
2026-06-12,4.16,8.82,4.18,0.04,4.2,30.13,21.8,0.81,25.86
2026-06-13,4.25,9.05,4.05,0.04,4.19,29.72,22.14,0.73,25.83
2026-06-14,4.29,9.0,4.11,0.04,4.17,29.76,22.12,0.73,25.78
2026-06-15,4.51,8.67,3.98,0.04,4.13,29.8,22.23,0.65,25.99
2026-06-16,4.61,8.85,4.0,0.04,4.58,29.73,22.73,0.66,24.8
2026-06-17,4.86,8.41,3.96,0.06,4.67,29.44,23.28,0.63,24.69
2026-06-18,4.84,8.25,3.79,0.06,4.75,29.97,23.49,0.67,24.18
2026-06-19,4.75,8.16,3.91,0.06,5.02,30.12,23.39,0.65,23.94
2026-06-20,4.61,7.91,3.83,0.06,4.9,30.6,23.19,0.68,24.22
2026-06-21,4.64,7.9,3.87,0.06,4.9,30.57,23.21,0.68,24.17
2026-06-22,4.52,7.94,3.93,0.06,4.88,30.84,23.19,0.67,23.97
2026-06-23,4.16,8.12,3.92,0.04,5.08,31.37,22.87,0.68,23.76
2026-06-24,4.13,8.07,3.96,0.04,5.1,31.96,22.46,0.64,23.64
2026-06-25,4.14,7.92,4.28,0.04,5.05,31.47,23.16,0.7,23.24
2026-06-26,4.14,7.99,4.22,0.04,5.01,31.58,23.13,0.66,23.23
2026-06-27,4.22,7.78,4.25,0.04,5.16,31.16,23.01,0.69,23.69
2026-06-28,4.23,7.78,4.24,0.04,5.15,31.22,22.89,0.67,23.78
2026-06-29,4.11,7.85,4.37,0.04,5.39,31.07,22.4,0.67,24.1
2026-06-30,4.27,7.79,4.45,0.04,5.35,30.86,22.73,0.64,23.87
2026-07-01,4.43,7.59,4.43,0.03,5.38,30.94,22.74,0.65,23.81
2026-07-02,4.63,7.57,4.27,0.03,5.57,30.52,23.01,0.66,23.74
2026-07-03,4.65,7.6,4.32,0.03,5.49,30.52,23.07,0.67,23.65
2026-07-04,4.68,7.66,4.28,0.03,5.5,30.42,23.16,0.62,23.65
2026-07-05,4.66,7.65,4.26,0.03,5.47,30.53,23.06,0.67,23.67
2026-07-06,4.63,7.74,4.25,0.03,5.49,30.5,23.09,0.63,23.64
2026-07-07,4.68,7.72,4.24,0.03,5.5,30.39,23.17,0.63,23.64
2026-07-08,4.7,7.65,4.35,0.03,5.52,30.36,23.17,0.61,23.61
2026-07-09,4.69,7.72,4.28,0.03,5.5,30.58,23.06,0.59,23.55
2026-07-10,4.66,7.66,4.33,0.03,5.46,30.57,23.05,0.58,23.66
2026-07-11,4.75,7.66,4.29,0.03,5.49,30.47,23.03,0.61,23.67
2026-07-12,4.76,7.59,4.26,0.03,5.5,30.46,23.13,0.62,23.65
2026-07-13,4.72,7.53,4.28,0.03,5.45,30.77,23.01,0.58,23.63
2026-07-14,4.72,7.55,4.29,0.03,5.46,31.05,22.92,0.6,23.38
2026-07-15,4.82,7.58,4.25,0.03,5.45,31.38,22.82,0.56,23.11
2026-07-16,4.79,7.57,4.13,0.03,5.3,31.34,22.88,0.58,23.38
2026-07-17,4.7,7.48,4.0,0.03,5.43,31.38,23.39,0.65,22.94
2026-07-18,5.0,7.52,3.98,0.05,5.32,30.87,23.54,0.67,23.05
2026-07-19,5.02,7.45,3.97,0.05,5.33,30.87,23.49,0.66,23.16
2026-07-20,5.01,7.53,3.96,0.05,5.32,30.85,23.36,0.67,23.25
2026-07-21,5.08,7.71,4.11,0.05,5.3,30.65,23.48,0.63,22.99
2026-07-22,5.29,7.71,3.92,0.05,5.11,31.4,22.84,0.63,23.05
2026-07-23,5.25,7.81,4.17,0.05,5.13,31.47,22.74,0.7,22.68
2026-07-24,5.45,7.83,4.06,0.03,5.16,31.64,22.2,0.69,22.94
2026-07-25,5.5,7.77,4.05,0.03,5.15,31.68,22.33,0.68,22.81
2026-07-26,5.51,7.81,4.03,0.03,5.15,31.71,22.31,0.68,22.77
2026-07-27,5.55,7.73,4.06,0.03,5.16,31.79,22.29,0.68,22.71
2026-07-28,5.56,7.82,4.04,0.03,5.2,31.77,22.26,0.68,22.64
2026-07-29,5.53,7.78,4.04,0.03,5.19,32.03,22.19,0.68,22.53
2026-07-30,5.52,7.75,4.02,0.03,5.14,32.2,22.33,0.68,22.33
2026-07-31,5.61,7.76,4.16,0.03,5.16,31.75,22.2,0.68,22.65
2026-08-01,5.7,7.78,4.14,0.03,5.16,31.69,22.15,0.68,22.67
2026-08-02,5.67,7.78,4.16,0.03,5.16,31.74,22.12,0.68,22.66
