date,tracker_id,tracker_name,metric_name,option_index,polarity,weight,value
2019-01-12,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.04
2019-01-12,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,2.58
2019-01-12,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,0.57
2019-01-13,1,National Issues,Corruption,0,-1.0,1.0,10.2
2019-01-13,1,National Issues,Unemployment,1,-1.0,1.5,27.38
2019-01-13,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,9.65
2019-01-13,1,National Issues,Rising Prices,3,-1.0,1.5,7.2
2019-01-13,1,National Issues,Electricity Road Water,4,-1.0,0.8,5.75
2019-01-13,1,National Issues,Terror Attacks,5,1.0,0.9,2.13
2019-01-13,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,0.0
2019-01-13,1,National Issues,Other Issues,7,0.0,0.0,30.54
2019-01-13,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.15
2019-01-13,2,Quality of Life Index,Improved,0,1.0,1.3,37.57
2019-01-13,2,Quality of Life Index,Remained the same,1,0.0,0.2,30.62
2019-01-13,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,30.52
2019-01-13,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,1.29
2019-01-13,5,Index of Optimism,Will Improve,0,1.0,1.5,54.08
2019-01-13,5,Index of Optimism,Will remain the same,1,0.0,0.2,11.14
2019-01-13,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,9.36
2019-01-13,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,25.42
2019-01-13,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,11.24
2019-01-13,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,57.84
2019-01-13,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,4.54
2019-01-13,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,22.07
2019-01-13,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,4.31
2019-01-13,7,Media Usage,TV news channels,0,0.0,0.0,52.8
2019-01-13,7,Media Usage,Radio,1,0.0,0.0,1.91
2019-01-13,7,Media Usage,Newspapers,2,0.0,0.0,12.54
2019-01-13,7,Media Usage,News magazines,3,0.0,0.0,0.09
2019-01-13,7,Media Usage,Internet / social media,4,0.0,0.0,26.98
2019-01-13,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.04
2019-01-13,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,2.59
2019-01-13,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,0.53
2019-01-14,1,National Issues,Corruption,0,-1.0,1.0,10.14
2019-01-14,1,National Issues,Unemployment,1,-1.0,1.5,27.42
2019-01-14,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,9.73
2019-01-14,1,National Issues,Rising Prices,3,-1.0,1.5,7.17
2019-01-14,1,National Issues,Electricity Road Water,4,-1.0,0.8,5.74
2019-01-14,1,National Issues,Terror Attacks,5,1.0,0.9,2.12
2019-01-14,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,0.0
2019-01-14,1,National Issues,Other Issues,7,0.0,0.0,30.48
2019-01-14,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.2
2019-01-14,2,Quality of Life Index,Improved,0,1.0,1.3,37.6
2019-01-14,2,Quality of Life Index,Remained the same,1,0.0,0.2,30.51
2019-01-14,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,30.58
2019-01-14,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,1.31
2019-01-14,5,Index of Optimism,Will Improve,0,1.0,1.5,54.07
2019-01-14,5,Index of Optimism,Will remain the same,1,0.0,0.2,11.04
2019-01-14,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,9.31
2019-01-14,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,25.58
2019-01-14,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,11.24
2019-01-14,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,57.85
2019-01-14,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,4.5
2019-01-14,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,22.02
2019-01-14,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,4.39
2019-01-14,7,Media Usage,TV news channels,0,0.0,0.0,52.59
2019-01-14,7,Media Usage,Radio,1,0.0,0.0,1.92
2019-01-14,7,Media Usage,Newspapers,2,0.0,0.0,12.55
2019-01-14,7,Media Usage,News magazines,3,0.0,0.0,0.09
2019-01-14,7,Media Usage,Internet / social media,4,0.0,0.0,27.2
2019-01-14,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.04
2019-01-14,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,2.58
2019-01-14,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,0.51
2019-01-15,1,National Issues,Corruption,0,-1.0,1.0,10.3
2019-01-15,1,National Issues,Unemployment,1,-1.0,1.5,27.01
2019-01-15,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,9.86
2019-01-15,1,National Issues,Rising Prices,3,-1.0,1.5,7.21
2019-01-15,1,National Issues,Electricity Road Water,4,-1.0,0.8,5.96
2019-01-15,1,National Issues,Terror Attacks,5,1.0,0.9,2.06
2019-01-15,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,0.0
2019-01-15,1,National Issues,Other Issues,7,0.0,0.0,30.31
2019-01-15,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.29
2019-01-15,2,Quality of Life Index,Improved,0,1.0,1.3,37.8
2019-01-15,2,Quality of Life Index,Remained the same,1,0.0,0.2,30.43
2019-01-15,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,30.55
2019-01-15,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,1.22
2019-01-15,5,Index of Optimism,Will Improve,0,1.0,1.5,53.8
2019-01-15,5,Index of Optimism,Will remain the same,1,0.0,0.2,10.86
2019-01-15,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,9.39
2019-01-15,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,25.95
2019-01-15,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,11.26
2019-01-15,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,57.06
2019-01-15,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,4.57
2019-01-15,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,22.72
2019-01-15,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,4.39
2019-01-15,7,Media Usage,TV news channels,0,0.0,0.0,52.55
2019-01-15,7,Media Usage,Radio,1,0.0,0.0,1.93
2019-01-15,7,Media Usage,Newspapers,2,0.0,0.0,12.82
2019-01-15,7,Media Usage,News magazines,3,0.0,0.0,0.09
2019-01-15,7,Media Usage,Internet / social media,4,0.0,0.0,26.79
2019-01-15,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.05
2019-01-15,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,2.68
2019-01-15,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,0.53
2019-01-16,1,National Issues,Corruption,0,-1.0,1.0,10.34
2019-01-16,1,National Issues,Unemployment,1,-1.0,1.5,27.64
2019-01-16,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,9.67
2019-01-16,1,National Issues,Rising Prices,3,-1.0,1.5,6.94
2019-01-16,1,National Issues,Electricity Road Water,4,-1.0,0.8,5.72
2019-01-16,1,National Issues,Terror Attacks,5,1.0,0.9,2.48
2019-01-16,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,0.0
2019-01-16,1,National Issues,Other Issues,7,0.0,0.0,29.82
2019-01-16,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.39
2019-01-16,2,Quality of Life Index,Improved,0,1.0,1.3,37.16
2019-01-16,2,Quality of Life Index,Remained the same,1,0.0,0.2,31.51
2019-01-16,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,30.07
2019-01-16,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,1.26
2019-01-16,5,Index of Optimism,Will Improve,0,1.0,1.5,53.9
2019-01-16,5,Index of Optimism,Will remain the same,1,0.0,0.2,11.32
2019-01-16,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,9.19
2019-01-16,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,25.59
2019-01-16,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,11.02
2019-01-16,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,57.84
2019-01-16,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,4.42
2019-01-16,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,22.24
2019-01-16,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,4.48
2019-01-16,7,Media Usage,TV news channels,0,0.0,0.0,50.88
2019-01-16,7,Media Usage,Radio,1,0.0,0.0,1.96
2019-01-16,7,Media Usage,Newspapers,2,0.0,0.0,14.14
2019-01-16,7,Media Usage,News magazines,3,0.0,0.0,0.07
2019-01-16,7,Media Usage,Internet / social media,4,0.0,0.0,26.78
2019-01-16,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.05
2019-01-16,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,2.86
2019-01-16,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,0.53
2019-01-17,1,National Issues,Corruption,0,-1.0,1.0,10.08
2019-01-17,1,National Issues,Unemployment,1,-1.0,1.5,27.36
2019-01-17,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,9.47
2019-01-17,1,National Issues,Rising Prices,3,-1.0,1.5,6.88
2019-01-17,1,National Issues,Electricity Road Water,4,-1.0,0.8,5.89
2019-01-17,1,National Issues,Terror Attacks,5,1.0,0.9,2.65
2019-01-17,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,0.0
2019-01-17,1,National Issues,Other Issues,7,0.0,0.0,30.68
2019-01-17,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,6.99
2019-01-17,2,Quality of Life Index,Improved,0,1.0,1.3,37.38
2019-01-17,2,Quality of Life Index,Remained the same,1,0.0,0.2,31.04
2019-01-17,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,30.37
2019-01-17,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,1.21
2019-01-17,5,Index of Optimism,Will Improve,0,1.0,1.5,53.31
2019-01-17,5,Index of Optimism,Will remain the same,1,0.0,0.2,11.58
2019-01-17,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,9.41
2019-01-17,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,25.7
2019-01-17,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,11.02
2019-01-17,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,57.48
2019-01-17,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,4.29
2019-01-17,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,22.86
2019-01-17,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,4.35
2019-01-17,7,Media Usage,TV news channels,0,0.0,0.0,51.19
2019-01-17,7,Media Usage,Radio,1,0.0,0.0,1.84
2019-01-17,7,Media Usage,Newspapers,2,0.0,0.0,13.53
2019-01-17,7,Media Usage,News magazines,3,0.0,0.0,0.11
2019-01-17,7,Media Usage,Internet / social media,4,0.0,0.0,26.82
2019-01-17,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.16
2019-01-17,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,3.14
2019-01-17,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,0.72
2019-01-18,1,National Issues,Corruption,0,-1.0,1.0,9.67
2019-01-18,1,National Issues,Unemployment,1,-1.0,1.5,28.35
2019-01-18,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,9.74
2019-01-18,1,National Issues,Rising Prices,3,-1.0,1.5,6.95
2019-01-18,1,National Issues,Electricity Road Water,4,-1.0,0.8,6.0
2019-01-18,1,National Issues,Terror Attacks,5,1.0,0.9,2.78
2019-01-18,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,0.0
2019-01-18,1,National Issues,Other Issues,7,0.0,0.0,29.45
2019-01-18,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.06
2019-01-18,2,Quality of Life Index,Improved,0,1.0,1.3,38.3
2019-01-18,2,Quality of Life Index,Remained the same,1,0.0,0.2,30.34
2019-01-18,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,30.24
2019-01-18,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,1.12
2019-01-18,5,Index of Optimism,Will Improve,0,1.0,1.5,54.25
2019-01-18,5,Index of Optimism,Will remain the same,1,0.0,0.2,11.24
2019-01-18,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,9.12
2019-01-18,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,25.39
2019-01-18,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,11.57
2019-01-18,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,57.94
2019-01-18,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,4.17
2019-01-18,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,21.88
2019-01-18,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,4.44
2019-01-18,7,Media Usage,TV news channels,0,0.0,0.0,51.2
2019-01-18,7,Media Usage,Radio,1,0.0,0.0,1.88
2019-01-18,7,Media Usage,Newspapers,2,0.0,0.0,13.14
2019-01-18,7,Media Usage,News magazines,3,0.0,0.0,0.15
2019-01-18,7,Media Usage,Internet / social media,4,0.0,0.0,27.3
2019-01-18,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.21
2019-01-18,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,3.13
2019-01-18,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,0.6
2019-01-19,1,National Issues,Corruption,0,-1.0,1.0,9.52
2019-01-19,1,National Issues,Unemployment,1,-1.0,1.5,28.75
2019-01-19,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,9.81
2019-01-19,1,National Issues,Rising Prices,3,-1.0,1.5,7.17
2019-01-19,1,National Issues,Electricity Road Water,4,-1.0,0.8,5.72
2019-01-19,1,National Issues,Terror Attacks,5,1.0,0.9,2.9
2019-01-19,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,0.0
2019-01-19,1,National Issues,Other Issues,7,0.0,0.0,28.78
2019-01-19,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.35
2019-01-19,2,Quality of Life Index,Improved,0,1.0,1.3,38.73
2019-01-19,2,Quality of Life Index,Remained the same,1,0.0,0.2,30.3
2019-01-19,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,29.95
2019-01-19,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,1.02
2019-01-19,5,Index of Optimism,Will Improve,0,1.0,1.5,54.66
2019-01-19,5,Index of Optimism,Will remain the same,1,0.0,0.2,10.7
2019-01-19,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,8.96
2019-01-19,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,25.68
2019-01-19,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,11.55
2019-01-19,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,58.05
2019-01-19,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,4.07
2019-01-19,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,22.01
2019-01-19,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,4.32
2019-01-19,7,Media Usage,TV news channels,0,0.0,0.0,51.55
2019-01-19,7,Media Usage,Radio,1,0.0,0.0,1.95
2019-01-19,7,Media Usage,Newspapers,2,0.0,0.0,13.77
2019-01-19,7,Media Usage,News magazines,3,0.0,0.0,0.17
2019-01-19,7,Media Usage,Internet / social media,4,0.0,0.0,26.1
2019-01-19,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.27
2019-01-19,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,3.16
2019-01-19,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,0.74
2019-01-20,1,National Issues,Corruption,0,-1.0,1.0,9.71
2019-01-20,1,National Issues,Unemployment,1,-1.0,1.5,29.07
2019-01-20,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,9.01
2019-01-20,1,National Issues,Rising Prices,3,-1.0,1.5,7.07
2019-01-20,1,National Issues,Electricity Road Water,4,-1.0,0.8,5.84
2019-01-20,1,National Issues,Terror Attacks,5,1.0,0.9,2.98
2019-01-20,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,0.0
2019-01-20,1,National Issues,Other Issues,7,0.0,0.0,29.09
2019-01-20,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.23
2019-01-20,2,Quality of Life Index,Improved,0,1.0,1.3,38.59
2019-01-20,2,Quality of Life Index,Remained the same,1,0.0,0.2,30.6
2019-01-20,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,29.81
2019-01-20,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,1.0
2019-01-20,5,Index of Optimism,Will Improve,0,1.0,1.5,54.95
2019-01-20,5,Index of Optimism,Will remain the same,1,0.0,0.2,10.81
2019-01-20,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,8.99
2019-01-20,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,25.25
2019-01-20,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,11.49
2019-01-20,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,58.43
2019-01-20,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,3.75
2019-01-20,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,22.07
2019-01-20,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,4.26
2019-01-20,7,Media Usage,TV news channels,0,0.0,0.0,51.33
2019-01-20,7,Media Usage,Radio,1,0.0,0.0,1.97
2019-01-20,7,Media Usage,Newspapers,2,0.0,0.0,14.02
2019-01-20,7,Media Usage,News magazines,3,0.0,0.0,0.17
2019-01-20,7,Media Usage,Internet / social media,4,0.0,0.0,26.11
2019-01-20,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.27
2019-01-20,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,2.98
2019-01-20,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,0.83
2019-01-21,1,National Issues,Corruption,0,-1.0,1.0,9.71
2019-01-21,1,National Issues,Unemployment,1,-1.0,1.5,29.07
2019-01-21,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,9.02
2019-01-21,1,National Issues,Rising Prices,3,-1.0,1.5,7.02
2019-01-21,1,National Issues,Electricity Road Water,4,-1.0,0.8,5.85
2019-01-21,1,National Issues,Terror Attacks,5,1.0,0.9,2.98
2019-01-21,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,0.0
2019-01-21,1,National Issues,Other Issues,7,0.0,0.0,29.14
2019-01-21,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.21
2019-01-21,2,Quality of Life Index,Improved,0,1.0,1.3,38.58
2019-01-21,2,Quality of Life Index,Remained the same,1,0.0,0.2,30.61
2019-01-21,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,29.83
2019-01-21,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,0.98
2019-01-21,5,Index of Optimism,Will Improve,0,1.0,1.5,54.97
2019-01-21,5,Index of Optimism,Will remain the same,1,0.0,0.2,10.81
2019-01-21,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,8.99
2019-01-21,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,25.23
2019-01-21,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,11.49
2019-01-21,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,58.41
2019-01-21,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,3.75
2019-01-21,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,22.07
2019-01-21,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,4.28
2019-01-21,7,Media Usage,TV news channels,0,0.0,0.0,51.34
2019-01-21,7,Media Usage,Radio,1,0.0,0.0,1.98
2019-01-21,7,Media Usage,Newspapers,2,0.0,0.0,14.03
2019-01-21,7,Media Usage,News magazines,3,0.0,0.0,0.17
2019-01-21,7,Media Usage,Internet / social media,4,0.0,0.0,26.09
2019-01-21,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.27
2019-01-21,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,2.98
2019-01-21,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,0.83
2019-01-22,1,National Issues,Corruption,0,-1.0,1.0,9.78
2019-01-22,1,National Issues,Unemployment,1,-1.0,1.5,28.63
2019-01-22,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,9.69
2019-01-22,1,National Issues,Rising Prices,3,-1.0,1.5,6.87
2019-01-22,1,National Issues,Electricity Road Water,4,-1.0,0.8,5.56
2019-01-22,1,National Issues,Terror Attacks,5,1.0,0.9,2.88
2019-01-22,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,0.0
2019-01-22,1,National Issues,Other Issues,7,0.0,0.0,29.35
2019-01-22,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.24
2019-01-22,2,Quality of Life Index,Improved,0,1.0,1.3,38.45
2019-01-22,2,Quality of Life Index,Remained the same,1,0.0,0.2,30.63
2019-01-22,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,29.87
2019-01-22,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,1.05
2019-01-22,5,Index of Optimism,Will Improve,0,1.0,1.5,55.5
2019-01-22,5,Index of Optimism,Will remain the same,1,0.0,0.2,10.47
2019-01-22,5,Index of Optimism,Will Deteriorate,2,-1.0,1.5,8.9
2019-01-22,5,Index of Optimism,Don't Know/Can't Say,3,0.0,0.0,25.13
2019-01-22,6,Self Nation,The country is moving forward but not my life,0,0.25,0.9,11.92
2019-01-22,6,Self Nation,The country is moving forward and my life too,1,1.0,1.35,58.31
2019-01-22,6,Self Nation,My life is improving but the country is in poor state,2,-0.25,0.9,3.71
2019-01-22,6,Self Nation,My life & the country both are in a poor state,3,-1.0,1.8,21.7
2019-01-22,6,Self Nation,Don't Know/Can't Say,4,0.0,0.0,4.36
2019-01-22,7,Media Usage,TV news channels,0,0.0,0.0,51.0
2019-01-22,7,Media Usage,Radio,1,0.0,0.0,2.02
2019-01-22,7,Media Usage,Newspapers,2,0.0,0.0,14.0
2019-01-22,7,Media Usage,News magazines,3,0.0,0.0,0.17
2019-01-22,7,Media Usage,Internet / social media,4,0.0,0.0,26.45
2019-01-22,7,Media Usage,Political rallies / gatherings,5,0.0,0.0,0.33
2019-01-22,7,Media Usage,Personal interaction with friends/colleagues,6,0.0,0.0,2.92
2019-01-22,7,Media Usage,Don't Know/Can't Say,7,0.0,0.0,0.82
2019-01-23,1,National Issues,Corruption,0,-1.0,1.0,9.85
2019-01-23,1,National Issues,Unemployment,1,-1.0,1.5,29.34
2019-01-23,1,National Issues,Familiy Income Poverty,2,-1.0,1.2,9.5
2019-01-23,1,National Issues,Rising Prices,3,-1.0,1.5,6.22
2019-01-23,1,National Issues,Electricity Road Water,4,-1.0,0.8,5.67
2019-01-23,1,National Issues,Terror Attacks,5,1.0,0.9,3.41
2019-01-23,1,National Issues,Epidemics such as Corona etc.,6,-0.5,0.6,0.0
2019-01-23,1,National Issues,Other Issues,7,0.0,0.0,28.46
2019-01-23,1,National Issues,Don't Know/Can't Say,8,0.0,0.0,7.55
2019-01-23,2,Quality of Life Index,Improved,0,1.0,1.3,39.75
2019-01-23,2,Quality of Life Index,Remained the same,1,0.0,0.2,29.31
2019-01-23,2,Quality of Life Index,Deteriorated,2,-1.0,1.4,29.95
2019-01-23,2,Quality of Life Index,Don't Know/Can't Say,3,0.0,0.0,0.99
2019-01-23,5,Index of Optimism,Will Improve,0,1.0,1.5,54.81
